"date","zone","site","ppt_mm","qflag","gauge_loc","gauge_id","gauge_type","gauge_unit","owner","comment"
1989-08-17,"M","NORT",47.752,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-08-17,"M","RABB",47.752,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-08-17,"M","WELL",1.27,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-08-17,"P","TOBO",29.972,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-08-17,"T","TAYL",2.794,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-18,"G","IBPE",0.508,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-08-20,"G","IBPE",7.366,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-08-18,"M","WELL",4.064,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-08-19,"C","CALI",8.128,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-08-19,"C","SAND",11.43,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-08-19,"G","SUMM",7.874,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-08-19,"M","NORT",3.81,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-08-19,"M","RABB",3.81,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-08-19,"M","WELL",0.762,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-08-19,"T","EAST",10.668,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-19,"T","TAYL",0,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-19,"T","WEST",10.668,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-20,"C","GRAV",18.288,"A","cdrrc_past10","e-mountain-s-dsrg","dsrg","in","CDRRC",NA
1989-08-20,"C","SAND",0,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-08-22,"G","IBPE",0.762,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-08-20,"M","WELL",1.016,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-08-20,"P","SMAL",5.588,"A","cdrrc_past2","vine mesq playa-dsrg","dsrg","in","CDRRC",NA
1989-08-20,"T","TAYL",2.794,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-21,"C","CALI",4.318,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-08-21,"C","SAND",3.81,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-08-21,"G","SUMM",5.334,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-08-21,"T","EAST",3.302,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-21,"T","TAYL",4.318,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-21,"T","WEST",3.302,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-26,"C","GRAV",11.938,"A","cdrrc_past10","e-mountain-s-dsrg","dsrg","in","CDRRC",NA
1989-08-26,"M","WELL",3.302,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-08-26,"P","SMAL",4.826,"A","cdrrc_past2","vine mesq playa-dsrg","dsrg","in","CDRRC",NA
1989-08-26,"T","EAST",7.874,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-26,"T","TAYL",25.654,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-26,"T","WEST",7.874,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-27,"C","CALI",8.636,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-08-28,"C","CALI",1.27,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-08-27,"C","SAND",9.144,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-08-27,"G","IBPE",4.826,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-08-27,"T","EAST",1.778,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-27,"T","TAYL",2.032,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-27,"T","WEST",1.778,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-28,"C","SAND",0.254,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-08-28,"G","SUMM",9.398,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-08-28,"M","WELL",0.762,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-08-28,"T","EAST",5.588,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-28,"T","TAYL",9.398,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-28,"T","WEST",5.588,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-29,"M","WELL",18.034,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-08-29,"T","EAST",2.794,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-29,"T","TAYL",1.524,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-29,"T","WEST",2.794,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-30,"C","CALI",1.27,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-08-30,"C","GRAV",11.684,"A","cdrrc_past10","e-mountain-s-dsrg","dsrg","in","CDRRC",NA
1989-08-30,"C","SAND",0.762,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-08-30,"G","IBPE",0.254,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-08-31,"G","IBPE",19.812,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-08-30,"G","SUMM",1.524,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-08-30,"P","SMAL",19.05,"A","cdrrc_past2","vine mesq playa-dsrg","dsrg","in","CDRRC",NA
1989-08-30,"T","EAST",4.318,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-30,"T","TAYL",9.144,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-08-30,"T","WEST",4.318,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-08-31,"C","CALI",10.922,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-08-31,"C","SAND",11.43,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-08-31,"G","SUMM",11.684,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-08-31,"M","NORT",16.51,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-08-31,"M","RABB",16.51,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-08-31,"P","TOBO",22.098,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-09-03,"M","WELL",1.016,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-09-04,"M","WELL",2.794,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-09-04,"T","TAYL",2.032,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-09-05,"C","CALI",5.588,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-09-05,"C","GRAV",8.636,"A","cdrrc_past10","e-mountain-s-dsrg","dsrg","in","CDRRC",NA
1989-09-05,"C","SAND",4.064,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-09-05,"G","IBPE",7.62,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-09-05,"G","SUMM",6.096,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-09-05,"M","NORT",9.906,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-09-05,"M","RABB",9.906,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-09-05,"M","WELL",4.318,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-09-05,"P","SMAL",12.7,"A","cdrrc_past2","vine mesq playa-dsrg","dsrg","in","CDRRC",NA
1989-09-05,"T","EAST",1.778,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-05,"T","TAYL",3.556,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-09-05,"T","WEST",1.778,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-06,"C","CALI",7.874,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-09-06,"C","SAND",8.128,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-09-06,"G","IBPE",4.318,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-09-06,"G","SUMM",8.382,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-09-06,"M","WELL",2.54,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-09-06,"T","EAST",3.556,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-06,"T","TAYL",4.572,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-09-06,"T","WEST",3.556,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-08,"P","TOBO",7.62,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-09-12,"T","EAST",2.794,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-09-12,"T","WEST",2.794,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-09-13,"C","CALI",2.794,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-09-13,"C","GRAV",9.398,"A","cdrrc_past10","e-mountain-s-dsrg","dsrg","in","CDRRC",NA
1989-09-13,"C","SAND",2.794,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-09-13,"G","IBPE",2.794,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-09-13,"G","SUMM",2.54,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-09-13,"M","NORT",2.286,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-09-13,"M","RABB",2.286,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-09-13,"M","WELL",1.778,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-09-13,"P","SMAL",13.462,"A","cdrrc_past2","vine mesq playa-dsrg","dsrg","in","CDRRC",NA
1989-09-13,"T","EAST",2.032,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-13,"T","TAYL",3.556,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-09-13,"T","WEST",2.032,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-14,"C","CALI",6.604,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-09-14,"C","SAND",8.382,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-09-14,"G","SUMM",5.842,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-09-14,"T","EAST",8.636,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-14,"T","TAYL",2.794,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-09-14,"T","WEST",8.636,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-15,"P","TOBO",1.778,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-09-19,"M","WELL",1.016,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-09-20,"M","WELL",2.54,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-09-20,"T","EAST",0.508,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-20,"T","TAYL",0.762,"A","jer_rep-2_ west excl","wbrg-num51","wbrg","in","USDA_JER",NA
1989-09-20,"T","WEST",0.508,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-09-22,"C","CALI",0.762,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-09-22,"C","SAND",1.016,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-09-22,"G","IBPE",4.572,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-09-22,"G","SUMM",0.762,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-09-29,"P","TOBO",0,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-10-04,"C","CALI",3.81,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-10-04,"C","SAND",4.826,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-10-04,"G","SUMM",4.064,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-10-04,"M","WELL",3.81,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-10-04,"T","EAST",3.048,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-10-04,"T","TAYL",5.334,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-10-04,"T","WEST",3.048,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-10-05,"G","IBPE",5.588,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-10-05,"M","NORT",6.858,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-10-05,"M","RABB",6.858,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-10-05,"M","WELL",1.016,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-10-05,"T","EAST",0.254,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-10-05,"T","TAYL",0.508,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-10-05,"T","WEST",0.254,"A","jer_rep-1_ north-excl","wbrg-num52","wbrg","in","USDA_JER",NA
1989-10-06,"P","TOBO",8.89,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-10-08,"C","CALI",7.62,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-10-08,"C","GRAV",9.144,"A","cdrrc_past10","e-mountain-s-dsrg","dsrg","in","CDRRC",NA
1989-10-08,"C","SAND",8.382,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-10-08,"G","IBPE",9.906,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-10-08,"G","SUMM",7.112,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-10-08,"M","NORT",7.874,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-10-08,"M","RABB",7.874,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-10-08,"M","WELL",5.08,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-10-08,"P","SMAL",9.906,"A","cdrrc_past2","vine mesq playa-dsrg","dsrg","in","CDRRC",NA
1989-10-08,"T","EAST",9.906,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-10-08,"T","TAYL",15.24,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-10-08,"T","WEST",9.906,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-10-13,"P","TOBO",4.318,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-10-20,"C","SAND",0.254,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-10-20,"G","IBPE",0.508,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-10-27,"C","CALI",0.254,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-10-27,"G","SUMM",0,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER","trace"
1989-11-21,"C","CALI",3.048,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-11-21,"C","GRAV",4.572,"A","cdrrc_past10","e-mountain-s-dsrg","dsrg","in","CDRRC",NA
1989-11-21,"C","SAND",4.064,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-11-21,"G","IBPE",1.778,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-11-21,"G","SUMM",3.048,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-11-21,"M","NORT",2.286,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-11-21,"M","RABB",2.286,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-11-21,"M","WELL",0.762,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-11-21,"P","SMAL",1.778,"A","cdrrc_past2","vine mesq playa-dsrg","dsrg","in","CDRRC",NA
1989-11-21,"T","EAST",3.556,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-11-21,"T","TAYL",5.842,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-11-21,"T","WEST",3.556,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-11-22,"P","TOBO",3.048,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-11-28,"T","EAST",0,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-11-28,"T","WEST",0,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-12-28,"C","CALI",1.016,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-12-28,"C","SAND",1.524,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-12-28,"G","SUMM",1.016,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-12-28,"M","NORT",13.97,"E","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-12-28,"P","TOBO",17.526,"A","jer_past12a_ne-excl","neexc_dsrg","dsrg","in","USDA_JER",NA
1989-12-28,"T","TAYL",2.032,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-12-29,"C","CALI",14.732,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1989-12-29,"C","GRAV",18.288,"A","cdrrc_past10","e-mountain-s-dsrg","dsrg","in","CDRRC",NA
1989-12-29,"C","SAND",15.494,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1989-12-29,"G","IBPE",12.446,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1989-12-29,"G","SUMM",15.24,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1989-12-29,"M","NORT",0.508,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-12-29,"M","RABB",13.97,"A","jer_past4a","rabbit-wbrg-num116","wbrg","in","USDA_JER",NA
1989-12-29,"M","WELL",11.43,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-12-29,"P","SMAL",13.208,"A","cdrrc_past2","vine mesq playa-dsrg","dsrg","in","CDRRC",NA
1989-12-29,"P","TOBO",15.748,"A","jer_past12a_ne-excl","neexc_wbrg","wbrg","in","USDA_JER",NA
1989-12-29,"T","EAST",12.7,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-12-29,"T","TAYL",19.304,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1989-12-29,"T","WEST",12.7,"A","jer_rep-1_ south-excl","wbrg-num53","wbrg","in","USDA_JER",NA
1989-12-30,"M","RABB",0.508,"A","jer_past4a","rabbit-wbrg","wbrg","in","USDA_JER",NA
1989-12-30,"M","WELL",0.254,"A","jer_past2S","west well-wbrg","wbrg","in","USDA_JER",NA
1989-12-30,"P","TOBO",2.032,"A","jer_past12a_ne-excl","neexc_wbrg","wbrg","in","USDA_JER",NA
1989-12-30,"T","TAYL",0.254,"A","jer_rep-2_ east excl","wbrg-num50","wbrg","in","USDA_JER",NA
1990-01-05,"G","BASN",NA,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER","G-BASN GRG INSTALLED THIS DATE. See history file."
1990-01-05,"T","EAST",NA,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER","T-WEST GRG INSTALLED THIS DATE"
1990-01-05,"T","TAYL",NA,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER","T-TAYL GRG INSTALLED THIS DATE"
1990-01-05,"T","WEST",NA,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER","T-WEST GRG INSTALLED THIS DATE"
1990-01-15,"C","CALI",0.508,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1990-01-15,"G","BASN",0,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1990-01-15,"G","SUMM",0.508,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1990-01-15,"P","COLL",0,"E","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER","G-BASN GRG amt used. No GRG at P-COLL."
1990-01-15,"T","EAST",0,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1990-01-15,"T","WEST",0,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1990-01-16,"G","BASN",0.508,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1990-01-16,"G","IBPE",3.556,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1990-01-16,"M","NORT",3.302,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1990-01-16,"M","RABB",1.27,"A","jer_past4a","rabbit-wbrg","wbrg","in","USDA_JER",NA
1990-01-16,"M","WELL",2.794,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1990-01-16,"P","COLL",0.508,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1990-01-16,"P","SMAL",3.302,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1990-01-17,"P","TOBO",2.54,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1990-01-18,"G","IBPE",1.016,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1990-01-18,"M","RABB",1.016,"A","jer_past4a","rabbit-wbrg","wbrg","in","USDA_JER",NA
1990-01-19,"C","CALI",4.064,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1990-01-19,"C","SAND",5.08,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1990-01-19,"G","SUMM",4.318,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1990-01-20,"C","GRAV",4.826,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER","Events on 1/18-19/90"
1990-01-20,"G","BASN",2.794,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1990-01-20,"M","NORT",1.778,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
1990-01-20,"M","WELL",1.016,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
1990-01-20,"P","COLL",2.794,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1990-01-20,"P","SMAL",1.016,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
1990-01-20,"P","TOBO",3.048,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
1990-01-20,"T","EAST",6.604,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1990-01-20,"T","TAYL",6.604,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
1990-01-20,"T","WEST",6.604,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
1990-01-23,"M","RABB",0.508,"A","jer_past4a","rabbit-wbrg","wbrg","in","USDA_JER",NA
1990-01-24,"C","GRAV",0.254,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
1990-01-24,"C","SAND",0.508,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1990-01-24,"G","BASN",0.254,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1990-01-24,"P","COLL",0.254,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
1990-02-02,"C","CALI",6.858,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1990-02-09,"C","CALI",2.54,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
1990-02-02,"C","SAND",7.112,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
1990-02-02,"G","IBPE",7.366,"A","jer_past9","g-ibpe-hyd-grg","grg","in","JRN_LTER",NA
1990-02-02,"G","SUMM",7.112,"A","cdrrc_past10","g-summ-hyd-grg","grg","in","JRN_LTER",NA
1990-02-02,"M","RABB",6.35,"A","jer_past4a","rabbit-wbrg","wbrg","in","USDA_JER",NA
1990-02-09,"C","SAND",2.54,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
